filepath,testclass,testname,line number,assert string
testing\logging\test_reporting.py,,test_log_file_mode_cli,702,assert 'This log message will be shown' in contents
testing\logging\test_reporting.py,,test_log_file_mode_cli,703,"assert ""This log message won't be shown"" not in contents"
testing\logging\test_reporting.py,,test_log_file_mode_cli_invalid,730,assert result.ret == ExitCode.USAGE_ERROR
testing\logging\test_reporting.py,,test_log_file_mode_ini,845,assert result.ret == ExitCode.OK
testing\logging\test_reporting.py,,test_log_file_mode_ini,846,assert os.path.isfile(log_file)
testing\logging\test_reporting.py,,test_log_file_mode_ini,849,assert 'A custom header' in contents
testing\logging\test_reporting.py,,test_log_file_mode_ini,850,assert 'This log message will be shown' in contents
testing\logging\test_reporting.py,,test_log_file_mode_ini,851,"assert ""This log message won't be shown"" not in contents"
testing\logging\test_reporting.py,,test_log_file_unicode,915,assert result.ret == 0
testing\logging\test_reporting.py,,test_log_file_unicode,916,assert os.path.isfile(log_file)
testing\logging\test_reporting.py,,test_log_file_unicode,919,assert 'Normal message' in contents
testing\logging\test_reporting.py,,test_log_file_unicode,920,assert '├' in contents
testing\logging\test_reporting.py,,test_log_file_unicode,921,assert 'Another normal message' in contents
testing\logging\test_reporting.py,,test_log_in_hooks,1090,assert 'sessionstart' in contents
testing\logging\test_reporting.py,,test_log_in_hooks,1091,assert 'runtestloop' in contents
testing\logging\test_reporting.py,,test_log_in_hooks,1092,assert 'sessionfinish' in contents
testing\logging\test_reporting.py,,test_log_in_runtest_logreport,1124,assert contents.count('logreport') == 3
testing\logging\test_reporting.py,,test_log_set_path,1166,assert 'message from test 1' in content
testing\logging\test_reporting.py,,test_log_set_path,1170,assert 'message from test 2' in content
testing\logging\test_reporting.py,,test_log_set_path_with_log_file_mode,1220,assert result.ret == ExitCode.OK
testing\logging\test_reporting.py,,test_log_set_path_with_log_file_mode,1224,assert 'A custom header for test 1' in content
testing\logging\test_reporting.py,,test_log_set_path_with_log_file_mode,1225,assert 'message from test 1' in content
testing\logging\test_reporting.py,,test_log_set_path_with_log_file_mode,1229,assert 'A custom header for test 2' in content
testing\logging\test_reporting.py,,test_log_set_path_with_log_file_mode,1230,assert 'message from test 2' in content
testing\logging\test_reporting.py,,test_logging_emit_error,1291,result.assert_outcomes(failed=1)
testing\logging\test_reporting.py,,test_logging_emit_error_supressed,1313,result.assert_outcomes(passed=1)
testing\logging\test_reporting.py,,test_messages_logged,52,assert result.ret == 1
testing\logging\test_reporting.py,,test_nothing_logged,29,assert result.ret == 1
testing\logging\test_reporting.py,,test_root_logger_affected,74,assert result.ret == 1
testing\logging\test_reporting.py,,test_root_logger_affected,80,assert 'warning text going to logger' not in stdout
testing\logging\test_reporting.py,,test_root_logger_affected,81,assert 'info text going to logger' not in stdout
testing\logging\test_reporting.py,,test_root_logger_affected,86,assert os.path.isfile(log_file)
testing\logging\test_reporting.py,,test_root_logger_affected,89,assert 'info text going to logger' not in contents
testing\logging\test_reporting.py,,test_root_logger_affected,90,assert 'warning text going to logger' not in contents
testing\logging\test_reporting.py,,test_root_logger_affected,91,assert 'error text going to logger' in contents
testing\logging\test_reporting.py,,test_sections_single_new_line_after_test_outcome,482,"assert re.search('(.+)live log teardown(.+)\\nWARNING(.+)\\nWARNING(.+)', result.stdout.str(), re.MULTILINE) is not None"
testing\logging\test_reporting.py,,test_sections_single_new_line_after_test_outcome,490,"assert re.search('(.+)live log finish(.+)\\nWARNING(.+)\\nWARNING(.+)', result.stdout.str(), re.MULTILINE) is not None"
testing\logging\test_reporting.py,,test_setup_logging,140,assert result.ret == 1
testing\logging\test_reporting.py,,test_teardown_logging,167,assert result.ret == 1
testing\logging\test_reporting.py,,test_without_date_format_log,1409,assert result.ret == 1
testing\python\show_fixtures_per_test.py,,test_doctest_items,182,assert result.ret == 0
testing\python\show_fixtures_per_test.py,,test_fixtures_in_conftest,67,assert result.ret == 0
testing\python\show_fixtures_per_test.py,,test_fixtures_in_module,28,assert result.ret == 0
testing\python\show_fixtures_per_test.py,,test_multiline_docstring_in_module,207,assert result.ret == 0
testing\python\show_fixtures_per_test.py,,test_no_items_should_not_show_output,9,assert result.ret == 0
testing\python\show_fixtures_per_test.py,,test_should_show_fixtures_used_by_test,110,assert result.ret == 0
testing\python\show_fixtures_per_test.py,,test_verbose_include_multiline_docstring,241,assert result.ret == 0
testing\python\show_fixtures_per_test.py,,test_verbose_include_private_fixtures_and_loc,147,assert result.ret == 0
testing\test_argcomplete.py,TestArgComplete,test_compare_with_compgen,84,"assert equal_with_bash('', ffc, fc, out=sys.stdout)"
testing\test_argcomplete.py,TestArgComplete,test_compare_with_compgen,89,"assert equal_with_bash(x, ffc, fc, out=sys.stdout)"
testing\test_argcomplete.py,TestArgComplete,test_remove_dir_prefix,99,"assert not equal_with_bash(x, ffc, fc, out=sys.stdout)"
testing\test_assertion.py,,test_assert_indirect_tuple_no_warning,1920,assert 'WR1' not in output
testing\test_assertion.py,,test_assert_tuple_warning,1907,assert msg not in result.stdout.str()
testing\test_assertion.py,,test_assertion_options,1693,assert '3 == 4' in result.stdout.str()
testing\test_assertion.py,,test_issue_1944,1972,"assert ""AttributeError: 'Module' object has no attribute '_obj'"" not in result.stdout.str()"
testing\test_assertion.py,,test_python25_compile_issue257,1542,assert result.ret == 1
testing\test_assertion.py,,test_reprcompare_notin,1562,"assert callop('not in', 'foo', 'aaafoobbb') == [""'foo' not in 'aaafoobbb'"", '', ""'foo' is contained here:"", '  aaafoobbb', '?    +++']"
testing\test_assertion.py,,test_reprcompare_verbose_long,2013,assert lines is not None
testing\test_assertion.py,,test_reprcompare_verbose_long,2014,"assert lines[0] == ""{'v0': 0, 'v1': 1, 'v2': 2, 'v3': 3, 'v4': 4, 'v5': 5, 'v6': 6, 'v7': 7, 'v8': 8, 'v9': 9, 'v10': 10} == {'v0': 0, 'v1': 1, 'v2': 12, 'v3': 3, 'v4': 4, 'v5': 5, 'v6': 6, 'v7': 7, 'v8': 8, 'v9': 9, 'v10': 10}"""
testing\test_assertion.py,,test_reprcompare_whitespaces,1572,"assert callequal('\r\n', '\n') == [""'\\r\\n' == '\\n'"", '', 'Strings contain only whitespace, escaping them using repr()', ""- '\\n'"", ""+ '\\r\\n'"", '?  ++']"
testing\test_assertion.py,,test_rewritten,1558,assert pytester.runpytest().ret == 0
testing\test_assertion.py,TestAssert_reprcompare,test_Sequence,865,assert expl is not None
testing\test_assertion.py,TestAssert_reprcompare,test_Sequence,866,assert len(expl) > 1
testing\test_assertion.py,TestAssert_reprcompare,test_bytes_diff_normal,459,"assert diff == [""b'spam' == b'eggs'"", '', ""At index 0 diff: b's' != b'e'"", 'Use -v to get more diff']"
testing\test_assertion.py,TestAssert_reprcompare,test_bytes_diff_verbose,469,"assert diff == [""b'spam' == b'eggs'"", '', ""At index 0 diff: b's' != b'e'"", '', 'Full diff:', ""- b'eggs'"", ""+ b'spam'""]"
testing\test_assertion.py,TestAssert_reprcompare,test_dict,713,assert expl is not None
testing\test_assertion.py,TestAssert_reprcompare,test_dict,714,assert len(expl) > 1
testing\test_assertion.py,TestAssert_reprcompare,test_dict_different_items,743,"assert lines == [""{'a': 0} == {'b': 1, 'c': 2}"", '', 'Left contains 1 more item:', ""{'a': 0}"", 'Right contains 2 more items:', ""{'b': 1, 'c': 2}"", '', 'Full diff:', '  {', ""-     'b': 1,"", '?      ^   ^', ""+     'a': 0,"", '?      ^   ^', ""-     'c': 2,"", '  }']"
testing\test_assertion.py,TestAssert_reprcompare,test_dict_different_items,761,"assert lines == [""{'b': 1, 'c': 2} == {'a': 0}"", '', 'Left contains 2 more items:', ""{'b': 1, 'c': 2}"", 'Right contains 1 more item:', ""{'a': 0}"", '', 'Full diff:', '  {', ""-     'a': 0,"", '?      ^   ^', ""+     'b': 1,"", '?      ^   ^', ""+     'c': 2,"", '  }']"
testing\test_assertion.py,TestAssert_reprcompare,test_dict_omitting,718,assert lines is not None
testing\test_assertion.py,TestAssert_reprcompare,test_dict_omitting,719,assert lines[2].startswith('Omitting 1 identical item')
testing\test_assertion.py,TestAssert_reprcompare,test_dict_omitting,720,assert 'Common items' not in lines
testing\test_assertion.py,TestAssert_reprcompare,test_dict_omitting,722,assert 'b' not in line
testing\test_assertion.py,TestAssert_reprcompare,test_dict_omitting_with_verbosity_1,727,assert lines is not None
testing\test_assertion.py,TestAssert_reprcompare,test_dict_omitting_with_verbosity_1,728,assert lines[1] == ''
testing\test_assertion.py,TestAssert_reprcompare,test_dict_omitting_with_verbosity_1,729,assert lines[2].startswith('Omitting 1 identical item')
testing\test_assertion.py,TestAssert_reprcompare,test_dict_omitting_with_verbosity_1,730,assert lines[3].startswith('Differing items')
testing\test_assertion.py,TestAssert_reprcompare,test_dict_omitting_with_verbosity_1,731,"assert lines[4] == ""{'a': 0} != {'a': 1}"""
testing\test_assertion.py,TestAssert_reprcompare,test_dict_omitting_with_verbosity_1,732,assert 'Common items' not in lines
testing\test_assertion.py,TestAssert_reprcompare,test_dict_omitting_with_verbosity_2,736,assert lines is not None
testing\test_assertion.py,TestAssert_reprcompare,test_dict_omitting_with_verbosity_2,737,assert lines[2].startswith('Common items:')
testing\test_assertion.py,TestAssert_reprcompare,test_dict_omitting_with_verbosity_2,738,assert 'Omitting' not in lines[2]
testing\test_assertion.py,TestAssert_reprcompare,test_dict_omitting_with_verbosity_2,739,"assert lines[3] == ""{'b': 1}"""
testing\test_assertion.py,TestAssert_reprcompare,test_dict_wrap,667,"assert diff == [""{'common': 1,...1, 'env2': 2}} == {'common': 1,...: {'env1': 1}}"", '', 'Omitting 1 identical items, use -vv to show', 'Differing items:', ""{'env': {'env1': 1, 'env2': 2}} != {'env': {'env1': 1}}"", '', 'Full diff:', '  {', ""      'common': 1,"", ""      'env': {"", ""          'env1': 1,"", ""+         'env2': 2,"", '      },', '  }']"
testing\test_assertion.py,TestAssert_reprcompare,test_dict_wrap,689,"assert diff == [""{'env': {'sub... wrapped '}}}} == {'env': {'sub...}}}, 'new': 1}"", '', 'Omitting 1 identical items, use -vv to show', 'Right contains 1 more item:', ""{'new': 1}"", '', 'Full diff:', '  {', ""      'env': {"", ""          'sub': {"", f""              'long_a': '{long_a}',"", ""              'sub1': {"", ""                  'long_a': 'substring that gets wrapped substring that gets wrapped '"", ""                  'substring that gets wrapped ',"", '              },', '          },', '      },', ""-     'new': 1,"", '  }']"
testing\test_assertion.py,TestAssert_reprcompare,test_different_types,418,"assert callequal([0, 1], 'foo') is None"
testing\test_assertion.py,TestAssert_reprcompare,test_format_nonascii_explanation,931,assert util.format_explanation('λ')
testing\test_assertion.py,TestAssert_reprcompare,test_frozenzet,840,assert expl is not None
testing\test_assertion.py,TestAssert_reprcompare,test_frozenzet,841,assert len(expl) > 1
testing\test_assertion.py,TestAssert_reprcompare,test_iterable_full_diff,540,assert expl is not None
testing\test_assertion.py,TestAssert_reprcompare,test_iterable_full_diff,541,assert expl[-1] == 'Use -v to get more diff'
testing\test_assertion.py,TestAssert_reprcompare,test_iterable_full_diff,543,assert verbose_expl is not None
testing\test_assertion.py,TestAssert_reprcompare,test_iterable_full_diff,544,assert '\n'.join(verbose_expl).endswith(textwrap.dedent(expected).strip())
